都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
212121,2191800057,岐阜県,土岐市,地域密着型特別養護老人ホームほしの家,チイキミッチャクガタトクベツヨウゴロウジンホームホシノイエ,地域密着型介護老人福祉施設入所者生活介護,岐阜県土岐市泉町久尻2431-150,,35.370778140450380,137.156335135824970,0572-56-5882,0572-56-5883,,聖泉会,2191800057,,,29,http://holy-cross.sakura.ne.jp/star-house/,,,,
212121,2191880067,岐阜県,土岐市,とき陶生苑　ききょう,トキトウセイエン　キキョウ,地域密着型介護老人福祉施設入所者生活介護,岐阜県土岐市駄知町1858-2,,35.328976300000000,137.223164600000000,0572-59-8678,,,社会福祉法人美濃陶生苑,2191880067,,,,,,,,
212148,2193100076,岐阜県,可児市,地域密着型特別養護老人ホーム　あおぞら,チイキミッチャクガタトクベツヨウゴロウジンホーム　アオゾラ,地域密着型介護老人福祉施設入所者生活介護,岐阜県可児市矢戸67番,,35.399143400177806,137.022721547885080,0574-48-8686,0574-65-0107,,社会福祉法人　藤の会,2193100076,,,29,http://www.fujinokai.com/,,,,
212148,2193100159,岐阜県,可児市,特別養護老人ホーム　夢眠かに,トクベツヨウゴロウジンホームムウミンカニ,地域密着型介護老人福祉施設入所者生活介護,岐阜県可児市今渡1619-137,,35.433794700000000,137.051189100000000,0574-66-2301,0574-66-2302,,社会福祉法人　錦江舎,2193100159,,,0,http://kinkousya.jp,,,,
212148,2193100183,岐阜県,可児市,地域密着型特別養護老人ホーム　フラワーコート,チイキミッチャクガタトクベツヨウゴロウジンホーム　フラワーコート,地域密着型介護老人福祉施設入所者生活介護,岐阜県可児市下恵土5607,,35.418034570677870,137.050677605239310,0574-66-3366,0574-66-3367,3200005011374,藤の会,2193100183,,,0,http://www.fujinokai.com/,,,,
212172,2193300023,岐阜県,飛騨市,地域密着型特別養護老人ホーム　さくらの郷あさぎり,チイキミッチャクガタトクベツヨウゴロウジンホーム　サクラノサトアサギリ,地域密着型介護老人福祉施設入所者生活介護,岐阜県飛騨市古川町杉崎597-1,,36.252952800000000,137.157161299999980,0577-73-0090,0577-73-7667,7200005010315,社会福祉法人飛騨古川,2193300023,,,0,http://www.sakura-asagiri.com,,,,
212202,2192800056,岐阜県,下呂市,馬瀬特別養護老人ホームいきいき,マゼトクベツヨウゴロウジンホームイキイキ,地域密着型介護老人福祉施設入所者生活介護,岐阜県下呂市馬瀬惣島１５１８番地粋いき・馬瀬の元気館,粋いき・馬瀬の元気館,35.839816800000000,137.185197300000030,0576-47-2626,0576-47-2727,2200005001806,社会福祉法人　髙佳会,2192800056,,,29,http://koukeikai.jp,,,,
212211,2192200042,岐阜県,海津市,地域密着型特別養護老人ホーム長寿の里・海津,チイキミッチャクガタトクベツヨウゴロウジンホームチョウジュノサト・カイヅ,地域密着型介護老人福祉施設入所者生活介護,岐阜県海津市南濃町境70-1,,35.157556636077560,136.643405960461760,0584-59-0294,0584-59-0296,,社会福祉法人　愛燦会,2192200042,,,0,http://www.aisankai.jp/,,,,
212211,2192200059,岐阜県,海津市,地域密着型特別養護老人ホーム　かいさいの華,チイキミッチャクガタ　トクベツヨウゴロウジンホーム　カイサイノハナ,地域密着型介護老人福祉施設入所者生活介護,岐阜県海津市平田町野寺1092番地の1,,35.275781200000000,136.668071199999980,0584-60-0017,0584-60-0027,2200005011433,社会福祉法人　恵母の会,2192200059,,,29,http://www.keibonokai.org,,,,
212211,2192200075,岐阜県,海津市,地域密着型特別養護老人ホーム　たかすの華,チイキミッチャクガタ　トクベツヨウゴロウジンホーム　タカスノハナ,地域密着型介護老人福祉施設入所者生活介護,岐阜県海津市海津町平原318-2,,35.228860600000000,136.630204400000020,0584-52-0086,0584-52-0087,2200005011433,社会福祉法人　恵母の会,2192200075,,,0,http://www.keibonokai.org,,,,
213411,2192300065,岐阜県,養老町,特別養護老人ホーム養老長屋,トクベツヨウゴロウジンホームヨウロウナガヤ,地域密着型介護老人福祉施設入所者生活介護,岐阜県養老郡養老町押越544-1,,35.306187533935954,136.554575333729530,0584-33-1170,0584-33-1175,,社会福祉法人吉田会,2192300065,,,0,https://yoshidakai-hp.com/yoshidakai/,,,,
213411,2192300073,岐阜県,養老町,特別養護老人ホーム　八幡の杜,トクベツヨウゴロウジンホーム　ハチマンノモリ,地域密着型介護老人福祉施設入所者生活介護,岐阜県養老郡養老町押越466-1,,35.306113100000000,136.556377800000060,0584-84-4100,0584-84-4105,,社会福祉法人　吉田会,2192300073,,,0,,,,,
213616,2192400030,岐阜県,垂井町,ほのぼのいぶき,ホノボノイブキ,地域密着型介護老人福祉施設入所者生活介護,岐阜県不破郡垂井町府中１９４７番地１,,35.376512452391910,136.520897263793160,0584-22-5701,0584-22-5703,8200005004142,社会福祉法人白寿会,2192400030,,,0,https://www.ibukien.jp,,,,
213811,2192500029,岐阜県,神戸町,地域密着型特別養護老人ホーム　りんどう,チイキミッチャクガタトクベツヨウゴロウジンホーム　リンドウ,地域密着型介護老人福祉施設入所者生活介護,岐阜県安八郡神戸町北一色555-1,,35.429596600000000,136.594379800000070,0584-27-1130,0584-27-1131,,社会福祉法人　善心会,2192500029,,,29,http://zenshinkai.or.jp/,,,,
213811,2192500045,岐阜県,神戸町,地域密着型特別養護老人ホーム　ラック,チイキミッチャクガタトクベツヨウゴロウジンホーム　ラック,地域密着型介護老人福祉施設入所者生活介護,岐阜県安八郡神戸町北一色10番地,,35.428732600000000,136.586680700000000,0584-28-1300,0584-28-1301,,社会福祉法人　善心会,2192500045,,,10,http://www.zenshinkai.or.jp,,,,
213837,2192500037,岐阜県,安八町,特別養護老人ホーム　サンライズ長良,トクベツヨウゴロウジンホーム　サンライズナガラ,地域密着型介護老人福祉施設入所者生活介護,岐阜県安八郡安八町森部1875-1,,35.338910383982980,136.676162893254060,0584-64-2328,0584-64-2448,7200005005414,社会福祉法人在心会,2192500037,,,20,http://www14.plala.or.jp/sunrise-nagara/,,,,
214019,2192600167,岐阜県,揖斐川町,地域密着型特別養護老人ホーム　ＩＢ,チイキミッチャクガタトクベツヨウゴロウジンホーム　アイビー,地域密着型介護老人福祉施設入所者生活介護,岐阜県揖斐郡揖斐川町長良657番地1,,35.475688100000000,136.587675499999930,0585-22-0122,0585-22-0132,7200005005901,社会福祉法人浩仁会,2192600167,,,29,http://www.plaza21oono.jp/IB/index.html,,,,
214035,2192600050,岐阜県,大野町,地域密着型特別養護老人ホーム桜坂,チイキミッチャクガタトクベツヨウゴロウジンホームサクラザカ,地域密着型介護老人福祉施設入所者生活介護,岐阜県揖斐郡大野町野479番地1,,35.485448000000000,136.615677000000000,0585-36-1331,0585-36-1332,7200005005901,社会福祉法人浩仁会,2192600050,,,29,http://www.plaza21oono.jp/sakurazaka/,,,,
214035,2192600159,岐阜県,大野町,地域密着型特別養護老人ホーム　セント・ケア　おおの,チイキミッチャクガタトクベツヨウゴロウジンホーム　セント・ケア　オオノ,地域密着型介護老人福祉施設入所者生活介護,岐阜県揖斐郡大野町黒野190番地1,,35.466839500000000,136.630707000000030,0585-35-0064,0585-35-0074,7200005005901,社会福祉法人　浩仁会,2192600159,,,28,http://plaza21oono.jp/st-care,,,,
214043,2192600175,岐阜県,池田町,リハビリセンター白鳥,リハビリセンター　シロトリ,地域密着型介護老人福祉施設入所者生活介護,岐阜県揖斐郡池田町白鳥386番地,,35.446755600000000,136.594853999999940,0585-45-3133,0585-45-3143,,社会福祉法人　新生会,2192600175,,,26,https://www.sun-village.jp/,,,,
215058,2191300090,岐阜県,八百津町,地域密着型特別養護老人ホーム　夢眠,チイキミッチャクガタトクベツヨウゴロウジンホーム　ムウミン,地域密着型介護老人福祉施設入所者生活介護,岐阜県加茂郡八百津町久田見４０４４番地２夢眠　（竜胆・桜・水仙ユニット）,夢眠　（竜胆・桜・水仙ユニット）,35.518775500000000,137.189434700000000,0574－45ー１３１６,０５７４－４５－１３１７,5200005012016,社会福祉法人錦江舎,2191300090,,,29,http://kinkousya.or.jp,,,,
215066,2191300074,岐阜県,白川町,特別養護老人ホームサンシャイン美濃白川,トクベツヨウゴロウジンホームサンシャインミノシラカワ,地域密着型介護老人福祉施設入所者生活介護,岐阜県加茂郡白川町坂ノ東5500-1,,35.602372600000000,137.166689600000040,0574-75-2340,0574-75-2888,6200005007080,社会福祉法人サンシャイン福祉振興会,2191300074,,,16,http://www.sunshine-minoshirakawa.jp,,,,
215066,2191300108,岐阜県,白川町,地域密着型特別養護老人ホームあいらんど美濃白川,チイキミッチャクガタトクベツヨウゴロウジンホームアイランドミノシラカワ,地域密着型介護老人福祉施設入所者生活介護,岐阜県加茂郡白川町河岐2-4,,35.599855032901985,137.158844131738330,0574-74-1171,0574-74-1172,6200005007080,社会福祉法人サンシャイン福祉振興会,2191300108,,,29,http://www.sunshine-minoshirakawa.jp,,,,
216046,2192900013,岐阜県,白川村,ひだ白川郷高齢者福祉施設　瀬音さくら山荘,ヒダシラカワゴウコウレイシャフクシシセツ　セオトサクラサンソウ,地域密着型介護老人福祉施設入所者生活介護,岐阜県大野郡白川村大字長瀬７５５番地１,,36.173706270257340,136.906717748983450,05769-5-2141,05769-5-2170,9180005009655,社会福祉法人愛知慈恵会,2192900013,,,0,https://iful-jikeikai.com/,,,,
222071,2292100134,静岡県,富士宮市,にしき,ニシキ,地域密着型介護老人福祉施設入所者生活介護,富士宮市錦町1番10号社会福祉法人錦心会特別養護老人ホームにしき,社会福祉法人錦心会特別養護老人ホームにしき,35.220904000000000,138.613993599999960,0544-28-2945,0544-28-2947,,社会福祉法人　錦心会,2292100134,,,29,http://kinshinkai.jp/,,,,
222232,2295600015,静岡県,御前崎市,地域密着型特別養護老人ホーム　はまひるがお,チイキミッチャクガタトクベツヨウゴロウジンホーム　ハマヒルガオ,地域密着型介護老人福祉施設入所者生活介護,御前崎市池新田460-1,,34.654287400000030,138.128057000000000,0537-86-7120,0537-86-7820,,社会福祉法人　浜岡厚生会,2295600015,,,0,http://hamaokakouseikai.hp.gogo.jp,,,,
223441,2291300024,静岡県,小山町,平成の杜,ヘイセイノモリ,地域密着型介護老人福祉施設入所者生活介護,静岡県駿東郡小山町小山255-2,,35.355746800000000,138.987651499999970,0550-76-8008,0550-76-6868,1080105001158,社会福祉法人寿康会,2291300024,,,29,http://www18.ocn.ne.jp/^tokufuen/,,,,
224243,2295500074,静岡県,吉田町,よしだアスカの里,ヨシダアスカノサト,地域密着型介護老人福祉施設入所者生活介護,静岡県榛原郡吉田町川尻614-1,,34.774768816913330,138.262792965298440,0548-32-8221,0548-32-8220,,社会福祉法人　敬愛福祉会,2295500074,,,0,http://www.keiai-fukushi.or.jp,,,,
222267,2295800094,静岡県,牧之原市,特別養護老人ホームすいせんの郷,トクベツヨウゴロウジンホームスイセンノサト,地域密着型介護老人福祉施設入所者生活介護,静岡県牧之原市波津216-1,,34.683403400000020,138.191778800000060,0548-52-3333,0548-52-3339,7080005005170,社会福祉法人正廉会,2295800094,,,0,,,,,
222038,2291100135,静岡県,沼津市,地域密着型特別養護老人ホームプレーゲあしたか,チイキミッチャクガタトクベツヨウゴロウジンホームプレーゲアシタカ,地域密着型介護老人福祉施設入所者生活介護,静岡県沼津市東椎路1639-1,,35.130311099999986,138.832510500000000,055-967-3400,055-967-3401,3080105000125,社会福祉法人春風会,2291100135,,,29,http://pflege-ashitaka@lake.ocn.ne.jp,,,,
222038,2291100192,静岡県,沼津市,地域密着型特別養護老人ホーム　ノアノアテラス,チイキミッチャクガタトクベツヨウゴロウジンホーム　ノアノアテラス,地域密着型介護老人福祉施設入所者生活介護,静岡県沼津市大平２８０４－１,,35.069763487333580,138.910715865064930,０５５－９３３－７５０１,０５５－９３３－７５０２,,社会福祉法人ウェルネスケア,2291100192,,,29,https://www.wellnesscare.or.jp,,,,
