都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
262129,2672300023,京都府,京丹後市,特別養護老人ホーム丹後園,トクベツヨウゴロウジンホームタンゴエン,介護老人福祉施設,京都府京丹後市網野町木津225番地の２特別養護老人ホーム丹後園,特別養護老人ホーム丹後園,35.655829500000000,134.965074299999970,0772-74-0888,0772-74-0560,,社会福祉法人丹後福祉会,2672300023,,,50,http://www5.nkansai.ne.jp/org/tangoen/,,,,
262129,2673300113,京都府,京丹後市,特別養護老人ホーム第二丹後園,トクベツヨウゴロウジンホームダイニタンゴエン,介護老人福祉施設,京都府京丹後市網野町木津225番地の２,,35.655829500000000,134.965074299999970,0772-74-9888,0772-74-0027,,社会福祉法人丹後福祉会,2673300113,,,50,http://www5.nkansai.ne.jp/org/tangoen/,,,,
262129,2673300162,京都府,京丹後市,総合老人福祉施設弥栄はごろも苑,ソウゴウロウジンフクシシセツヤサカハゴロモエン,介護老人福祉施設,京都府京丹後市弥栄町溝谷３５２４番地,,35.661333900000000,135.089036299999970,0772-65-0131,0772-65-0139,,社会福祉法人みねやま福祉会,2673300162,,,50,http://www.mineyama-fukusikai.jp,,,,
262129,2673300204,京都府,京丹後市,特別養護老人ホーム満寿園,トクベツヨウゴロウジンホウムマンジュエン,介護老人福祉施設,京都府京丹後市弥栄町溝谷39番地の6外村満寿園,外村満寿園,35.654956575783600,135.116516462084970,0772-65-0222,0772-65-0333,9130005011376,社会福祉法人あしぎぬ福祉会,2673300204,,,50,http://www.ashiginu.or.jp/,,,,
263036,2671000046,京都府,大山崎町,洛和ヴィラ大山崎,ラクワウ゛ィラオオヤマザキ,介護老人福祉施設,京都府乙訓郡大山崎町円明寺開キ3-3特別養護老人ホーム　洛和ヴィラ大山崎,特別養護老人ホーム　洛和ヴィラ大山崎,34.903917300000000,135.685431399999970,075-958-3855,075-953-1885,9130005004462,社会福祉法人　洛和福祉会,2671000046,,,,http://www.rakuwa.or.jp,,,,
263222,2671100028,京都府,久御山町,特別養護老人ホーム　楽生苑,トクベツヨウゴロウジンホーム　ラクセイエン,介護老人福祉施設,京都府久世郡久御山町坊之池坊村中66番地,,34.891542900000000,135.732395600000020,075-632-1094,075-632-1097,,社会福祉法人　八康会,2671100028,,,0,http://kumiyama-rakuseien.or.jp,,,,
262102,2672900020,京都府,八幡市,特別養護老人ホーム　京都八勝館,トクベツヨウゴロウジンホーム　キョウトハッショウカン,介護老人福祉施設,京都府八幡市橋本塩釜21番地,,34.875859400000000,135.685431500000050,075-982-3887,075-982-6272,,八幡福祉協会,2672900020,,,0,http://www.hassyoukan.jp/,,,,
262102,2672900327,京都府,八幡市,特別養護老人ホーム　有智の郷,トクベツヨウゴロウジンホーム　ウチノサト,介護老人福祉施設,京都府八幡市内里北ノ口5-1,,34.863793300000000,135.728222299999970,075-972-1000,075-983-7889,8130005008828,社会福祉法人　秀孝会,2672900327,,,,http://ws-kyoto.jp,,,,
262102,2672900046,京都府,八幡市,特別養護老人ホーム京都ひまわり園,トクベツヨウゴロウジンホームキョウトヒマワリエン,介護老人福祉施設,八幡市八幡清水井31番地,,34.871644100000005,135.701224400000000,075-983-8111,075-983-8113,8130005008828,社会福祉法人　秀孝会,2672900046,,,50,http://www.ws-kyoto.jp/,,,,
263443,2671300057,京都府,宇治田原町,サンビレッジ宇治田原,サンビレッジウジタワラ,介護老人福祉施設,京都府綴喜郡宇治田原町大字禅定寺小字砂川１１５－１,,34.864844200000000,135.877673200000000,0774-88-5311,0774-88-5787,,長楽会,2671300057,,,0,http://www.sunvillage-ujitawara.jp/,,,,
263656,2671400352,京都府,和束町,特別養護老人ホーム　わらく,トクベツヨウゴロウジンホーム　ワラク,介護老人福祉施設,京都府相楽郡和束町大字釜塚小字縄手25番地,,34.794603378898240,135.905988192590370,0774-78-0165,0774-78-3883,6130005008680,社会福祉法人　和楽会,2671400352,,,50,http://www.waraku.or.jp,,,,
263664,2671400311,京都府,精華町,特別養護老人ホーム神の園,トクベツヨウゴロウジンホームカミノソノ,介護老人福祉施設,京都府相楽郡精華町大字南稲八妻小字笛竹41,,34.762536000000000,135.783188699999980,0774-94-4125,0774-93-2305,5130005004342,カトリック京都司教区カリタス会,2671400311,,,90,http://kami-home.jp/,,,,
264636,2672000011,京都府,伊根町,特別養護老人ホーム長寿苑,トクベツヨウゴロウジンホームチョウジュエン,介護老人福祉施設,京都府与謝郡伊根町字六万部小字ヤクシノ１５４番地,,35.675145900000000,135.272639199999960,0772-32-1280,0772-32-0271,,与謝郡福祉会,2672000011,,,0,http://www,,,,
262145,2671400063,京都府,木津川市,社会福祉法人　三福福祉会　特別養護老人ホーム　きはだの郷,トクベツヨウゴロウジンホーム　キハダノサト,介護老人福祉施設,京都府木津川市梅美台一丁目2-2,,34.764065400000000,135.886849699999970,0774-66-2112,0774-66-2139,,三福福祉会,2671400063,,,100,http://www.kihada-kaigo.or.jp/,,,,
262145,2673500035,京都府,木津川市,特別養護老人ホーム　ゆりのき,トクベツヨウゴロウジンホーム　ユリノキ,介護老人福祉施設,京都府木津川市木津川台1丁目19番1,,34.746979600000000,135.792627199999970,0774-75-1132,0774-75-1134,8130005008720,社会福祉法人　京都山城福祉会,2673500035,,,50,http://www.iseikai.jp/yurinoki/index.html,,,,
262145,2671400048,京都府,木津川市,特別養護老人ホーム　加茂の里,トクベツヨウゴロウジンホーム　カモノサト,介護老人福祉施設,京都府木津川市加茂町駅東4-1-3,,34.754397100000000,135.871787000000040,0774-76-7607,0774-76-7802,,社会福祉法人　青谷福祉会,2671400048,,,0,http://www.takedahp.or.jp/,,,,
262145,2671400022,京都府,木津川市,特別養護老人ホーム木津芳梅園,トクベツヨウゴロウジンホームキヅホウバイエン,介護老人福祉施設,京都府木津川市鹿背山東大池4-1,,34.728908099999984,135.842078899999930,0774-72-8246,0774-72-0153,5130005008319,社会福祉法人芳梅会,2671400022,,,50,http://www.houbaikai.com/,,,,
264075,2671500110,京都府,京丹波町,特別養護老人ホーム瑞穂山彦苑,トクベツヨウゴロウジンホームミズホヤマビコエン,介護老人福祉施設,京都府船井郡京丹波町三ノ宮小谷30番地,,35.221567500000000,135.331533499999980,0771-88-0150,0771-88-0155,,社会福祉法人山彦会,2671500110,,,0,https://yamabikokai-kyoto.com,,,,
264075,2671500060,京都府,京丹波町,特別養護老人ホーム　長老苑,トクベツヨウゴロウジンホーム　チョウロウエン,介護老人福祉施設,京都府船井郡京丹波町市場丸ヶ野8番地2,,35.257923500000000,135.413355599999930,0771-84-1748,0771-84-1766,4130005007767,社会福祉法人　わち福祉会,2671500060,,,60,http://tyorouen.com/,,,,
264075,2671500094,京都府,京丹波町,特別養護老人ホーム丹波高原荘,トクベツヨウゴロウジンホームタンバコウゲンソウ,介護老人福祉施設,京都府船井郡京丹波町蒲生蒲生野173番地,,35.167402494291410,135.424603717382780,0771-82-2000,0771-89-3063,9130005007259,社会福祉法人丹和会,2671500094,,,80,http://kougensou.net/index.html,,,,
264652,2672000045,京都府,与謝野町,特別養護老人ホーム岩滝あじさい苑,トクベツヨウゴロウジンホームイワタキアジサイエン,介護老人福祉施設,京都府与謝郡与謝野町弓木１３番地の６,,35.565428500000000,135.144891899999950,0772-46-5761,0772-46-5790,,社会福祉法人与謝郡福祉会,2672000045,,,50,http://iwataki-ajisaien.jp/,,,,
264652,2672000284,京都府,与謝野町,特別養護老人ホームやすら苑,トクベツヨウゴロウジンホームヤスラエン,介護老人福祉施設,京都府与謝郡与謝野町字加悦802番地7,,35.505730078829124,135.089681132540960,0772-43-2500,0772-43-2501,8130005009479,社会福祉法人与謝郡福祉会,2672000284,,,,http://yasuraen.jp/,,,,
264652,2672000029,京都府,与謝野町,特別養護老人ホーム虹ヶ丘,トクベツヨウゴロウジンホームニジガオカ,介護老人福祉施設,京都府与謝郡与謝野町字岩屋小字庄内600番地３,,35.524395661371640,135.074678179459340,0772-43-2011,0772-44-2060,8130005009479,社会福祉法人与謝郡福祉会,2672000029,,,0,http://yofuku.or.jp/nijigaoka/,,,,
264652,2672000094,京都府,与謝野町,特別養護老人ホーム　与謝の園,トクベツヨウゴロウジンホームヨザノエン,介護老人福祉施設,京都府与謝郡与謝野町字明石80番地,,35.523259600000000,135.110851100000000,0772-42-0051,0772-42-0052,9130005009429,社会福祉法人北星会,2672000094,,,,http://www.hokuseikai.or.jp/yozanoen/,,,,
262137,2671500078,京都府,南丹市,特別養護老人ホーム　はぎの里,トクベツヨウゴロウジンホーム　ハギノサト,介護老人福祉施設,京都府南丹市日吉町胡麻萩原15番地,,35.184099200000000,135.486066100000020,0771-72-1500,0771-72-1515,9130005007267,社会福祉法人日吉たには会,2671500078,,,50,http://www.cans.zaq.ne.jp/haginosato,,,,
262137,2671700017,京都府,南丹市,特別養護老人ホーム　美山やすらぎホーム,トクベツヨウゴロウジンホーム　ミヤマヤスラギホーム,介護老人福祉施設,京都府南丹市美山町島小栗栖山13番地1,,35.262092900000000,135.553292000000060,0771-75-0847,0771-75-0903,1130005005708,社会福祉法人　北桑会,2671700017,,,50,http://www.hokusoukai.com/,,,,
262137,2671500250,京都府,南丹市,特別養護老人ホーム　ヴィラ多国山,トクベツヨウゴロウジンホーム　ウ゛ィラタコクヤマ,介護老人福祉施設,京都府南丹市八木町西田早田３番地,,35.079897100000000,135.538773499999930,0771-43-0228,0771-43-0230,,アイリス福祉会,2671500250,,,120,https://www.shimizu-hospital.or.jp/kaigo/care/iris/,,,,
261025,2670200498,京都府,京都市上京区,特別養護老人ホーム西陣憩いの郷,トクベツヨウゴロウジンホームニシジンイコイノサト,介護老人福祉施設,桐木町885番1,,35.031736900000000,135.742425400000000,075-431-1513,075-431-1514,2130005005418,社会福祉法人北野健寿会,2670200498,,,0,http://nishijin.kitano-kenjukai.or.jp/,,,,
261041,2670301056,京都府,京都市中京区,介護老人福祉施設　ライトハウス朱雀,カイゴロウジンフクシシセツ　ライトハウススザク,介護老人福祉施設,京都府京都市中京区西ノ京新建町3番地,,35.009533100000000,135.732593599999970,075-803-1739,075-803-1738,8130005004471,社会福祉法人京都ライトハウス,2670301056,,,,www.kyoto-lighthouse.or.jp,,,,
261092,2670901434,京都府,京都市伏見区,特別養護老人ホーム日野しみずの里,トクベツヨウゴロウジンホームヒノシミズノサト,介護老人福祉施設,京都市伏見区日野田頬町７２番地１,,34.929889900000000,135.813052299999980,075-573-6351,075-573-6357,,社会福祉法人　弥勒会,2670901434,,,,http://www.fushimi-shimizu.jp/,,,,
261092,2670900790,京都府,京都市伏見区,特別養護老人ホームあじさい苑,トクベツヨウゴロウジンホーム　アジサイエン,介護老人福祉施設,京都市伏見区向島二ノ丸町151番53,,34.916756800000000,135.776422200000070,075-601-6171,075-601-6170,,社会福祉法人浩照会,2670900790,,,100,http://www.ajisai-kosyokai.com,,,,
261092,2670900436,京都府,京都市伏見区,特別養護老人ホーム　淀の里,トクベツヨウゴロウジンホーム　ヨドノサト,介護老人福祉施設,京都市伏見区淀美豆町1055番地,,34.897655500000010,135.712252800000000,075-631-8834,075-633-6558,4130005004434,社会福祉法人　伏見にちりん福祉会,2670900436,,,107,http://www.kyoto.zaq.jp/fusiminitirinfukusikai/,,,,
261033,2670600283,京都府,京都市左京区,特別養護老人ホーム　洛翠園,トクベツヨウゴロウジンホーム　ラクスイエン,介護老人福祉施設,京都市左京区岩倉村松町203番地,,35.088414000000000,135.781655099999970,075-707-7878,075-702-3111,3130005004328,社会福祉法人　岩蔵の郷,2670600283,,,0,https://rakusuien7878.web.fc2.com/,,,,
261106,2674100579,京都府,京都市山科区,特別養護老人ホーム　山科積慶園,トクベツヨウゴロウジンホーム　ヤマシナセッケイエン,介護老人福祉施設,京都市山科区北花山大林町３４番地,,34.982092700000000,135.798726499999930,075-583-6277,075-594-2101,6130005004390,社会福祉法人積慶園,2674100579,,,0,http://www.sekkeien.or.jp/,,,,
261114,2674001371,京都府,京都市西京区,特別養護老人ホーム桂まほろばテラス,トクベツヨウゴロウジンホームカツラマホロバテラス,介護老人福祉施設,京都市西京区下津林南大般若町1番地,,34.974869777335230,135.711598126479300,075-394-7707,075-394-7738,9130005004339,社会福祉法人　大原野福祉会,2674001371,,,,https://ooharanofukushikai.com/,,,,
261017,2670100219,京都府,京都市北区,特別養護老人ホームユーカリの里,トクベツヨウゴロウジンホームユーカリノサト,介護老人福祉施設,京都市北区上賀茂ケシ山１-４３,,35.060361800000000,135.769589600000020,075-712-1120,075-712-1199,9130005004388,仁恵会,2670100219,,,0,http://web.kyoto-inet.or.jp/people/koalamet/,,,,
261025,2670200431,京都府,京都市上京区,介護老人福祉施設　つきかげ苑,カイゴロウジンフクシシセツ　ツキカゲエン,介護老人福祉施設,京都市上京区寺町通清和院口上ル二丁目北ノ辺町395番地20,,35.032373199999990,135.749696999999970,075-223-1165,075-223-1166,7130005005355,社会福祉法人　浄山会,2670200431,,,0,http://jozankai.jp/,,,,
261025,2670200894,京都府,京都市上京区,京都市小川特別養護老人ホーム,キョウトシオガワトクベツヨウゴロウジンホーム,介護老人福祉施設,京都市上京区小川通今出川下る西入東今町375番地,,35.028916598660180,135.753629590737910,075-415-8833,075-415-8835,,社会福祉法人　京都福祉サービス協会,2670200894,,,90,http://www.e-caretown.com/26/kyoto-ogawa/,,,,
